SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Tenure_MonthlyCharges,TenureGroup_0-12,TenureGroup_25-48,TenureGroup_49+,HighCharges,LongTenure
0,0,0,13,1,20.4,261.3,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,265.2,False,False,False,0,0
0,0,0,31,0,104.35,3205.6,0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,3234.85,False,True,False,1,0
1,0,0,1,1,69.75,69.75,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,69.75,True,False,False,0,0
0,1,1,7,1,34.5,279.25,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,241.5,True,False,False,0,0
0,1,0,61,1,105.55,6281.45,1,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,6438.55,False,False,True,1,1
0,0,1,39,0,30.1,1131.3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1173.9,False,True,False,0,0
0,1,0,10,1,70.3,738.2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,703.0,True,False,False,0,0
0,1,1,14,0,80.45,1137.05,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,1126.3,False,False,False,0,0
0,0,0,1,1,80.2,80.2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,80.2,True,False,False,0,0
0,1,1,67,1,94.35,6341.45,1,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,6321.45,False,False,True,1,1
0,0,0,72,1,91.35,6697.2,0,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,6577.2,False,False,True,1,1
0,1,1,6,1,44.6,260.8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,267.6,True,False,False,0,0
0,0,0,1,1,19.6,19.6,1,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.6,True,False,False,0,0
0,1,1,25,0,19.9,505.45,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,497.49999999999994,False,True,False,0,0
1,0,0,33,1,110.45,3655.45,1,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,3644.85,False,True,False,1,0
0,0,0,18,1,68.35,1299.8,0,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,1230.3,False,False,False,0,0
0,1,0,71,1,79.1,5564.85,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,5616.099999999999,False,False,True,0,1
1,1,1,28,1,51.0,1381.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1428.0,False,True,False,0,0
0,0,1,2,0,80.55,188.1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,161.1,True,False,False,0,0
0,1,1,17,1,66.7,1077.05,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,1133.9,False,False,False,0,0
0,0,0,56,1,86.4,4922.4,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,4838.400000000001,False,False,True,0,1
0,1,0,60,0,50.05,2911.5,0,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,3003.0,False,False,True,0,1
0,0,0,33,0,25.7,826.1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,848.1,False,True,False,0,0
0,0,0,1,1,83.4,83.4,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,83.4,True,False,False,0,0
0,0,0,2,0,70.7,140.7,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,141.4,True,False,False,0,0
0,1,0,63,1,84.65,5377.8,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,5332.950000000001,False,False,True,0,1
1,1,0,7,1,99.25,665.45,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,694.75,True,False,False,1,0
0,0,0,55,1,64.75,3617.1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,3561.25,False,False,True,0,0
0,1,0,65,1,100.15,6643.5,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,6509.75,False,False,True,1,1
0,1,0,1,1,84.8,84.8,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,84.8,True,False,False,0,0
0,0,0,63,0,25.25,1559.3,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1590.75,False,False,True,0,1
1,1,0,70,1,113.0,7987.6,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,7910.0,False,False,True,1,1
0,1,1,36,0,40.65,1547.35,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,1463.3999999999999,False,True,False,0,0
0,0,0,52,1,105.0,5426.85,1,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,5460.0,False,False,True,1,0
0,0,0,22,1,54.45,1127.35,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1197.9,False,False,False,0,0
0,0,0,22,1,94.95,2142.8,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,2088.9,False,False,False,1,0
1,0,0,5,0,59.9,287.85,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,299.5,True,False,False,0,0
0,1,0,47,1,85.3,4045.65,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,4009.1,False,True,False,0,0
0,0,0,33,1,83.35,2757.85,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2750.5499999999997,False,True,False,0,0
0,0,0,18,1,33.5,600.0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,603.0,False,False,False,0,0
0,0,0,1,0,19.8,19.8,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,19.8,True,False,False,0,0
0,0,0,56,1,81.8,4534.45,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,4580.8,False,False,True,0,1
0,0,0,2,1,20.0,40.9,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,40.0,True,False,False,0,0
0,0,0,35,1,59.6,2094.9,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2086.0,False,True,False,0,0
0,1,0,64,0,25.0,1584.8,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1600.0,False,False,True,0,1
0,0,0,15,1,84.35,1302.65,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1265.25,False,False,False,0,0
0,0,0,24,1,90.35,2238.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2168.3999999999996,False,False,False,1,0
0,0,0,1,0,55.55,55.55,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,55.55,True,False,False,0,0
0,1,1,70,0,75.35,5437.75,0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,5274.5,False,False,True,0,1
0,1,0,1,1,90.75,90.75,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,90.75,True,False,False,1,0
0,0,1,4,0,89.6,365.65,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,358.4,True,False,False,0,0
0,0,0,39,0,59.3,2209.15,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,2312.7,False,True,False,0,0
0,0,0,29,1,66.1,1912.15,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1916.8999999999999,False,True,False,0,0
0,1,1,14,0,18.8,255.55,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,263.2,False,False,False,0,0
0,0,0,61,0,86.45,5175.3,0,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,5273.45,False,False,True,0,1
0,0,1,13,1,52.1,670.65,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,677.3000000000001,False,False,False,0,0
0,0,0,66,1,47.4,3177.25,0,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,3128.4,False,False,True,0,1
0,0,0,2,1,49.25,90.35,1,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,98.5,True,False,False,0,0
0,1,0,59,1,109.15,6557.75,0,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,6439.85,False,False,True,1,1
0,1,1,62,1,94.95,5791.85,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,5886.900000000001,False,False,True,1,1
1,1,0,33,1,93.55,3055.5,0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,3087.15,False,True,False,1,0
0,0,1,66,1,79.5,5196.1,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,5247.0,False,False,True,0,1
0,0,0,72,0,115.05,8405.0,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,8283.6,False,False,True,1,1
0,0,1,1,0,19.75,19.75,1,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.75,True,False,False,0,0
0,0,0,19,1,95.15,1789.25,1,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1807.8500000000001,False,False,False,1,0
0,1,1,51,1,95.15,5000.05,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,4852.650000000001,False,False,True,1,0
0,0,0,63,0,105.4,6713.2,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,6640.200000000001,False,False,True,1,1
0,0,0,27,0,20.1,562.6,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,542.7,False,True,False,0,0
0,0,0,22,1,101.35,2317.1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2229.7,False,False,False,1,0
1,0,0,4,0,20.05,91.45,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,80.2,True,False,False,0,0
0,1,1,42,0,20.7,828.85,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,869.4,False,True,False,0,0
0,0,0,29,0,20.35,617.35,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,590.1500000000001,False,True,False,0,0
0,0,0,4,1,70.05,266.9,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,280.2,True,False,False,0,0
0,0,0,30,0,19.7,625.05,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,591.0,False,True,False,0,0
0,1,0,4,1,74.65,301.4,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,298.6,True,False,False,0,0
0,1,1,71,0,85.45,6029.9,0,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,6066.95,False,False,True,0,1
0,1,0,46,0,40.4,1842.7,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,1858.3999999999999,False,True,False,0,0
0,0,0,4,0,50.4,206.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,201.6,True,False,False,0,0
0,0,0,7,1,79.65,604.7,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,557.5500000000001,True,False,False,0,0
0,0,0,69,1,105.2,7386.05,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,7258.8,False,False,True,1,1
0,1,0,72,0,100.65,7334.05,0,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,7246.8,False,False,True,1,1
1,0,0,19,1,79.85,1471.75,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1517.1499999999999,False,False,False,0,0
0,0,0,28,0,91.0,2626.15,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,2548.0,False,True,False,1,0
0,1,0,5,1,78.75,412.1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,393.75,True,False,False,0,0
1,1,0,72,1,116.75,8277.05,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,8406.0,False,False,True,1,1
1,1,1,8,1,80.45,583.45,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,643.6,True,False,False,0,0
0,0,0,7,1,59.1,369.25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,413.7,True,False,False,0,0
0,0,0,22,1,49.8,1049.05,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1095.6,False,False,False,0,0
0,0,0,72,0,19.3,1414.8,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1389.6000000000001,False,False,True,0,1
0,1,1,8,0,19.65,169.75,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,157.2,True,False,False,0,0
0,1,0,52,1,81.4,4354.45,0,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,4232.8,False,False,True,0,0
0,0,0,68,0,38.9,2719.2,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,2645.2,False,False,True,0,1
0,1,0,71,0,87.95,6365.35,0,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,6244.45,False,False,True,0,1
0,0,0,2,0,19.85,51.6,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,39.7,True,False,False,0,0
1,0,0,34,1,96.35,3190.25,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,3275.8999999999996,False,True,False,1,0
0,0,0,35,0,24.15,812.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,845.25,False,True,False,0,0
0,1,1,61,0,19.1,1143.8,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1165.1000000000001,False,False,True,0,1
0,0,0,1,0,44.0,44.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,44.0,True,False,False,0,0
0,0,0,1,1,50.1,50.1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,50.1,True,False,False,0,0
0,1,1,53,0,60.6,3297.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,3211.8,False,False,True,0,0
0,1,0,72,0,25.65,1887.0,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1846.8,False,False,True,0,1
0,1,0,2,0,76.4,151.8,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,152.8,True,False,False,0,0
0,0,0,3,1,98.7,293.65,1,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,296.1,True,False,False,1,0
1,0,0,13,1,100.8,1308.1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1310.3999999999999,False,False,False,1,0
1,1,0,41,1,53.95,2215.4,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,2211.9500000000003,False,True,False,0,0
0,1,0,24,0,20.4,482.8,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,489.59999999999997,False,False,False,0,0
0,1,1,28,1,90.1,2598.95,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,2522.7999999999997,False,True,False,1,0
0,0,0,8,0,29.35,216.45,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,234.8,True,False,False,0,0
0,0,0,1,1,20.45,20.45,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.45,True,False,False,0,0
0,0,0,54,1,95.1,5064.85,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,5135.4,False,False,True,1,0
0,0,0,41,1,25.25,996.45,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1035.25,False,True,False,0,0
0,1,0,19,0,44.9,839.65,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,853.1,False,False,False,0,0
0,1,1,72,0,92.65,6733.0,0,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,6670.8,False,False,True,1,1
0,0,0,62,1,43.7,2618.3,0,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,2709.4,False,False,True,0,1
1,1,1,56,1,72.6,4084.35,0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,4065.5999999999995,False,False,True,0,1
0,0,0,15,0,51.55,765.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,773.25,False,False,False,0,0
1,0,0,10,1,79.25,793.55,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,792.5,True,False,False,0,0
0,1,1,32,0,18.95,613.95,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,606.4,False,True,False,0,0
0,0,0,21,0,20.5,402.85,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,430.5,False,False,False,0,0
0,1,1,62,0,19.95,1244.8,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1236.8999999999999,False,False,True,0,1
0,0,0,2,0,24.5,46.4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,49.0,True,False,False,0,0
0,0,1,27,0,20.6,581.85,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,556.2,False,True,False,0,0
0,0,0,5,1,94.85,462.8,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,474.25,True,False,False,1,0
0,0,0,25,0,61.05,1540.2,0,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1526.25,False,True,False,0,0
0,0,0,2,1,85.7,169.8,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,171.4,True,False,False,0,0
0,0,0,49,1,106.65,5168.1,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,5225.85,False,False,True,1,0
0,0,0,63,0,108.25,6780.1,0,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,6819.75,False,False,True,1,1
0,0,1,4,0,20.4,94.5,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,81.6,True,False,False,0,0
0,1,0,1,1,55.3,55.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,55.3,True,False,False,0,0
0,0,0,11,0,20.25,208.0,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,222.75,True,False,False,0,0
1,0,0,52,1,72.95,3829.75,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3793.4,False,False,True,0,0
1,1,0,60,0,89.45,5294.6,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,5367.0,False,False,True,0,1
0,0,0,64,1,104.65,6889.8,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,6697.6,False,False,True,1,1
0,1,1,43,0,75.2,3254.35,0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,3233.6,False,True,False,0,0
0,1,0,61,0,101.15,6383.9,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,6170.150000000001,False,False,True,1,1
0,0,0,1,0,44.4,44.4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,44.4,True,False,False,0,0
1,0,0,5,1,89.5,477.7,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,447.5,True,False,False,0,0
0,0,0,66,0,68.75,4447.55,0,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,4537.5,False,False,True,0,1
0,1,0,67,1,111.05,7321.05,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,7440.349999999999,False,False,True,1,1
0,1,0,42,1,99.0,4135.0,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,4158.0,False,True,False,1,0
1,1,0,1,1,86.05,86.05,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,86.05,True,False,False,0,0
0,1,1,31,0,21.0,697.7,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,651.0,False,True,False,0,0
0,0,0,7,1,19.4,168.65,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,135.79999999999998,True,False,False,0,0
0,0,0,4,1,44.55,174.3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,178.2,True,False,False,0,0
0,1,1,34,0,77.2,2753.8,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,2624.8,False,True,False,0,0
0,0,0,3,1,19.45,69.25,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,58.349999999999994,True,False,False,0,0
0,1,1,19,1,24.85,434.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,472.15000000000003,False,False,False,0,0
0,1,1,31,0,35.4,1077.5,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1097.3999999999999,False,True,False,0,0
0,0,0,1,0,95.65,95.65,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,95.65,True,False,False,1,0
0,0,0,3,0,41.35,107.25,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,124.05000000000001,True,False,False,0,0
0,1,0,46,0,19.6,851.2,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,901.6,False,True,False,0,0
0,0,0,1,0,20.95,20.95,1,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.95,True,False,False,0,0
0,1,1,69,0,84.45,5848.6,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,5827.05,False,False,True,0,1
0,0,0,5,0,20.25,109.8,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,101.25,True,False,False,0,0
0,0,0,1,0,19.65,19.65,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,19.65,True,False,False,0,0
0,0,0,26,1,20.65,595.5,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,536.9,False,True,False,0,0
1,0,0,10,1,34.7,329.8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,347.0,True,False,False,0,0
0,0,0,25,0,99.3,2513.5,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,2482.5,False,True,False,1,0
0,1,1,64,0,81.05,5135.35,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,5187.2,False,False,True,0,1
0,1,1,30,0,67.6,2000.2,0,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,2027.9999999999998,False,True,False,0,0
0,0,0,13,1,70.15,931.75,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,911.95,False,False,False,0,0
0,1,0,64,1,115.0,7396.15,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,7360.0,False,False,True,1,1
0,0,1,46,1,84.8,3958.85,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3900.7999999999997,False,True,False,0,0
0,0,0,12,0,19.7,260.9,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,236.39999999999998,True,False,False,0,0
0,0,0,15,0,19.75,297.3,1,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,296.25,False,False,False,0,0
0,1,1,17,1,92.55,1515.1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1573.35,False,False,False,1,0
0,1,1,13,1,63.15,816.8,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,820.9499999999999,False,False,False,0,0
0,1,1,67,0,74.0,4868.4,0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,4958.0,False,False,True,0,1
0,1,0,24,0,29.1,688.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,698.4000000000001,False,False,False,0,0
0,0,0,6,0,50.05,288.35,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,300.29999999999995,True,False,False,0,0
1,1,0,53,1,60.05,3229.65,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,3182.6499999999996,False,False,True,0,0
1,1,0,16,1,74.3,1178.25,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1188.8,False,False,False,0,0
0,0,0,10,0,20.0,185.4,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,200.0,True,False,False,0,0
0,0,0,13,1,74.65,966.25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,970.45,False,False,False,0,0
0,0,0,9,1,85.35,758.6,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,768.15,True,False,False,0,0
0,0,0,25,0,74.3,1863.8,1,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,1857.5,False,True,False,0,0
1,0,0,7,1,44.4,265.8,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,310.8,True,False,False,0,0
0,1,1,38,1,85.4,3297.0,0,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,3245.2000000000003,False,True,False,0,0
0,1,0,43,1,94.1,4107.3,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,4046.2999999999997,False,True,False,1,0
0,0,1,4,1,98.1,396.3,1,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,392.4,True,False,False,1,0
0,0,0,25,0,108.9,2809.05,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,2722.5,False,True,False,1,0
0,0,1,27,0,56.2,1567.55,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1517.4,False,True,False,0,0
0,1,1,72,0,26.1,1851.45,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1879.2,False,False,True,0,1
0,0,1,71,1,85.45,6028.95,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,6066.95,False,False,True,0,1
